name_func;name_exception;user/sys
_get_merge_keys;MergeError;usr
_get_merge_keys;MergeError;usr
_get_merge_keys;MergeError;usr
_get_join_indexers;ValueError;sys
_get_join_indexers;ValueError;sys
_left_join_on_index;AssertionError;sys
pivot_table;KeyError;sys
_add_margins;ValueError;sys
_add_margins;ValueError;sys
_add_margins;ValueError;sys
crosstab;ValueError;sys
crosstab;ValueError;sys
_normalize;ValueError;sys
_normalize;ValueError;sys
_get_names;AssertionError;sys
_isnull_new;NotImplementedError;sys
_isnull_old;NotImplementedError;sys
__hash__;NotImplementedError;sys
__eq__;NotImplementedError;sys
construct_from_string;TypeError;sys
__new__;ValueError;sys
__new__;ValueError;sys
_parse_dtype_strict;ValueError;sys
construct_from_string;TypeError;sys
construct_from_string;TypeError;sys
union_categoricals;ValueError;sys
union_categoricals;TypeError;sys
union_categoricals;TypeError;sys
union_categoricals;TypeError;sys
union_categoricals;TypeError;sys
union_categoricals;TypeError;sys
_concat_datetime;NotImplementedError;sys
_concat_datetimetz;ValueError;sys
_get_dtype;TypeError;sys
_get_dtype_from_object;NotImplementedError;sys
_validate_date_like_dtype;ValueError;sys
pandas_dtype;TypeError;sys
infer_dtype_from_scalar;ValueError;sys
maybe_cast_item;ValueError;sys
invalidate_string_dtypes;TypeError;sys
coerce_to_dtypes;AssertionError;sys
astype_nansafe;TypeError;sys
astype_nansafe;TypeError;sys
astype_nansafe;ValueError;sys
soft_convert_objects;ValueError;sys
soft_convert_objects;ValueError;sys
maybe_cast_to_datetime;TypeError;sys
maybe_cast_to_datetime;TypeError;sys
maybe_cast_to_datetime;TypeError;sys
find_common_type;ValueError;sys
maybe_to_datetimelike;TypeError;sys
maybe_to_datetimelike;TypeError;sys
_delegate_property_set;ValueError;sys
_is_dtype_compat;TypeError;sys
_is_dtype_compat;TypeError;sys
get_loc;KeyError;sys
reindex;NotImplementedError;sys
reindex;NotImplementedError;sys
reindex;NotImplementedError;sys
reindex;ValueError;sys
get_indexer;NotImplementedError;sys
get_indexer;NotImplementedError;sys
_convert_list_indexer;KeyError;sys
insert;TypeError;sys
_add_comparison_methods;ValueError;sys
_add_comparison_methods;TypeError;sys
_delegate_method;ValueError;sys
__new__;ValueError;sys
_update_inplace;TypeError;sys
_try_convert_to_int_index;ValueError;sys
_scalar_data_error;TypeError;sys
_string_data_error;TypeError;sys
_validate_names;TypeError;sys
_validate_names;TypeError;sys
_assert_can_do_setop;TypeError;sys
_assert_can_do_op;TypeError;sys
_set_names;ValueError;sys
set_names;ValueError;sys
set_names;TypeError;sys
set_names;TypeError;sys
reshape;NotImplementedError;sys
_invalid_indexer;TypeError;sys
_validate_index_level;IndexError;sys
_validate_index_level;IndexError;sys
_validate_index_level;KeyError;sys
__setstate__;Exception;sys
__nonzero__;ValueError;sys
__hash__;TypeError;sys
__setitem__;TypeError;sys
append;TypeError;sys
take;ValueError;sys
_assert_take_fillable;ValueError;sys
sort;TypeError;sys
shift;NotImplementedError;sys
__sub__;TypeError;sys
get_loc;ValueError;sys
get_loc;TypeError;sys
get_loc;KeyError;sys
get_indexer;InvalidIndexError;usr
get_indexer;ValueError;sys
get_indexer;ValueError;sys
_get_fill_indexer_searchsorted;ValueError;sys
_can_reindex;ValueError;sys
reindex;TypeError;sys
reindex;ValueError;sys
_join_multi;ValueError;sys
_join_multi;NotImplementedError;sys
_join_multi;NotImplementedError;sys
_join_level;TypeError;sys
_join_level;NotImplementedError;sys
_get_string_slice;NotImplementedError;sys
slice_indexer;AssertionError;sys
slice_indexer;AssertionError;sys
_searchsorted_monotonic;ValueError;sys
get_slice_bound;ValueError;sys
get_slice_bound;KeyError;sys
drop;ValueError;sys
dropna;ValueError;sys
_evaluate_with_timedelta_like;TypeError;sys
_evaluate_with_datetime_like;TypeError;sys
_evalute_compare;AbstractMethodError;usr
_add_comparison_methods;ValueError;sys
_add_numeric_methods_add_sub_disabled;TypeError;sys
_add_numeric_methods_disabled;TypeError;sys
_validate_for_numeric_unaryop;TypeError;sys
_validate_for_numeric_binop;TypeError;sys
_validate_for_numeric_binop;TypeError;sys
_validate_for_numeric_binop;ValueError;sys
_validate_for_numeric_binop;TypeError;sys
_validate_for_numeric_binop;TypeError;sys
_add_logical_methods_disabled;TypeError;sys
_validate_join_method;ValueError;sys
__new__;TypeError;sys
__new__;ValueError;sys
__new__;ValueError;sys
_verify_integrity;ValueError;sys
_verify_integrity;ValueError;sys
_verify_integrity;ValueError;sys
_set_levels;ValueError;sys
_set_levels;ValueError;sys
_set_levels;ValueError;sys
set_levels;TypeError;sys
set_levels;TypeError;sys
set_levels;TypeError;sys
_set_labels;ValueError;sys
_set_labels;ValueError;sys
set_labels;TypeError;sys
set_labels;TypeError;sys
set_labels;TypeError;sys
_set_names;ValueError;sys
_set_names;ValueError;sys
_set_names;ValueError;sys
_get_level_number;ValueError;sys
_hashed_indexing_key;KeyError;sys
fillna;NotImplementedError;sys
dropna;ValueError;sys
from_arrays;ValueError;sys
from_tuples;TypeError;sys
_assert_take_fillable;ValueError;sys
where;NotImplementedError;sys
drop;ValueError;sys
drop;AssertionError;sys
reorder_levels;AssertionError;sys
sortlevel;ValueError;sys
_convert_listlike_indexer;KeyError;sys
get_indexer;Exception;sys
get_indexer;NotImplementedError;sys
get_indexer;NotImplementedError;sys
reindex;TypeError;sys
reindex;Exception;sys
_partial_tup_index;UnsortedIndexError;usr
_partial_tup_index;TypeError;sys
get_loc;NotImplementedError;sys
get_loc;KeyError;sys
get_loc;KeyError;sys
get_loc;KeyError;sys
get_loc_level;AssertionError;sys
get_loc_level;TypeError;sys
get_locs;UnsortedIndexError;usr
get_locs;ValueError;sys
truncate;ValueError;sys
astype;TypeError;sys
insert;ValueError;sys
_ensure_datetime64;TypeError;sys
__new__;ValueError;sys
__new__;ValueError;sys
__new__;ValueError;sys
__new__;ValueError;sys
__new__;TypeError;sys
__new__;TypeError;sys
__new__;ValueError;sys
__new__;ValueError;sys
_generate;ValueError;sys
_generate;ValueError;sys
_generate;ValueError;sys
_generate;AssertionError;sys
_convert_for_op;ValueError;sys
_cached_range;TypeError;sys
_cached_range;TypeError;sys
_cached_range;TypeError;sys
_cached_range;AssertionError;sys
_cached_range;AssertionError;sys
__setstate__;Exception;sys
_add_datelike;TypeError;sys
_sub_datelike;TypeError;sys
_sub_datelike;TypeError;sys
_sub_datelike;TypeError;sys
_sub_datelike_dti;ValueError;sys
astype;ValueError;sys
to_period;ValueError;sys
_maybe_utc_convert;TypeError;sys
_maybe_utc_convert;TypeError;sys
_wrap_union_result;ValueError;sys
_parsed_string_to_bounds;KeyError;sys
_partial_date_slice;KeyError;sys
_partial_date_slice;KeyError;sys
_partial_date_slice;KeyError;sys
get_loc;NotImplementedError;sys
slice_indexer;ValueError;sys
slice_indexer;KeyError;sys
insert;ValueError;sys
tz_convert;TypeError;sys
tz_localize;TypeError;sys
indexer_at_time;NotImplementedError;sys
indexer_at_time;NotImplementedError;sys
_generate_regular_range;ValueError;sys
_union_indexes;AssertionError;sys
__new__;TypeError;sys
__new__;TypeError;sys
__new__;ValueError;sys
from_range;TypeError;sys
_validate_dtype;TypeError;sys
__getitem__;IndexError;sys
_add_numeric_methods_binary;ValueError;sys
_assert_safe_casting;TypeError;sys
_assert_safe_casting;TypeError;sys
astype;ValueError;sys
astype;TypeError;sys
get_value;InvalidIndexError;usr
dt64arr_to_periodarr;ValueError;sys
_period_index_cmp;IncompatibleFrequency;usr
_period_index_cmp;IncompatibleFrequency;usr
__new__;ValueError;sys
__new__;ValueError;sys
__new__;IncompatibleFrequency;usr
__new__;TypeError;sys
_generate_range;ValueError;sys
_generate_range;ValueError;sys
_simple_new;TypeError;sys
_from_ordinals;ValueError;sys
__array_wrap__;ValueError;sys
astype;ValueError;sys
searchsorted;IncompatibleFrequency;usr
is_full;ValueError;sys
_maybe_convert_timedelta;IncompatibleFrequency;usr
_maybe_convert_timedelta;IncompatibleFrequency;usr
_sub_period;IncompatibleFrequency;usr
get_value;KeyError;sys
get_value;KeyError;sys
get_indexer;IncompatibleFrequency;usr
_parsed_string_to_bounds;KeyError;sys
_get_string_slice;ValueError;sys
_get_string_slice;KeyError;sys
_assert_can_do_setop;ValueError;sys
_assert_can_do_setop;IncompatibleFrequency;usr
__setstate__;Exception;sys
tz_convert;NotImplementedError;sys
tz_localize;NotImplementedError;sys
_get_ordinal_range;ValueError;sys
_get_ordinal_range;ValueError;sys
_get_ordinal_range;ValueError;sys
_get_ordinal_range;ValueError;sys
_range_from_fields;AssertionError;sys
_make_field_arrays;ValueError;sys
_box_func;AbstractMethodError;usr
__getitem__;ValueError;sys
map;TypeError;sys
_formatter_func;AbstractMethodError;usr
_add_datelike;AbstractMethodError;usr
_sub_datelike;AbstractMethodError;usr
_add_datetimelike_methods;TypeError;sys
_add_datetimelike_methods;TypeError;sys
_add_datetimelike_methods;TypeError;sys
_add_datetimelike_methods;TypeError;sys
_add_delta_tdi;ValueError;sys
shift;ValueError;sys
_td_index_cmp;TypeError;sys
__new__;ValueError;sys
__new__;ValueError;sys
__new__;ValueError;sys
__new__;ValueError;sys
_generate;ValueError;sys
_generate;ValueError;sys
_generate;ValueError;sys
__setstate__;Exception;sys
_add_delta;ValueError;sys
_evaluate_with_timedelta_like;NotImplementedError;sys
_sub_datelike;TypeError;sys
astype;ValueError;sys
get_loc;TypeError;sys
_partial_td_slice;NotImplementedError;sys
_generate_regular_range;ValueError;sys
_get_next_label;TypeError;sys
_get_prev_label;TypeError;sys
_simple_new;ValueError;sys
_simple_new;ValueError;sys
_validate;ValueError;sys
_validate;ValueError;sys
_validate;ValueError;sys
_validate;ValueError;sys
astype;ValueError;sys
_convert_list_indexer;KeyError;sys
_check_method;NotImplementedError;sys
_check_method;ValueError;sys
_searchsorted_monotonic;KeyError;sys
_searchsorted_monotonic;NotImplementedError;sys
_get_loc_only_exact_matches;ValueError;sys
_get_loc_only_exact_matches;KeyError;sys
_find_non_overlapping_monotonic_bounds;NotImplementedError;sys
get_loc;KeyError;sys
get_value;ValueError;sys
get_indexer;ValueError;sys
insert;ValueError;sys
insert;ValueError;sys
_as_like_interval_index;ValueError;sys
_append_same_dtype;ValueError;sys
interval_range;ValueError;sys
interval_range;ValueError;sys
interval_range;ValueError;sys
interval_range;ValueError;sys
_disabled;TypeError;sys
_disabled;TypeError;sys
hash_pandas_object;TypeError;sys
hash_tuples;TypeError;sys
hash_array;TypeError;sys
_infer_tzinfo;AssertionError;sys
to_datetime;ValueError;sys
to_datetime;TypeError;sys
to_datetime;ValueError;sys
to_datetime;OutOfBoundsDatetime;usr
to_datetime;ValueError;sys
_assemble_from_unit_mappings;ValueError;sys
_assemble_from_unit_mappings;ValueError;sys
_assemble_from_unit_mappings;ValueError;sys
to_time;TypeError;sys
to_time;ValueError;sys
ole2datetime;ValueError;sys
to_numeric;ValueError;sys
to_numeric;TypeError;sys
to_timedelta;ValueError;sys
to_timedelta;TypeError;sys
deprecate_kwarg;TypeError;sys
deprecate_kwarg;TypeError;sys
__init__;AssertionError;sys
_check_isinstance;AssertionError;sys
_check_isinstance;AssertionError;sys
check_output;ValueError;sys
check_output;CalledProcessError;usr
ensure_clean;ValueError;sys
raise_assert_detail;AssertionError;sys
assert_numpy_array_equal;AssertionError;sys
assert_numpy_array_equal;AssertionError;sys
assert_numpy_array_equal;AssertionError;sys
assert_series_equal;AssertionError;sys
makeCustomIndex;ValueError;sys
__exit__;AssertionError;sys
test;ImportError;sys
_check_arg_length;ValueError;sys
_check_arg_length;TypeError;sys
_check_for_default_values;ValueError;sys
_check_for_default_values;ValueError;sys
_check_for_invalid_keys;TypeError;sys
validate_args_and_kwargs;TypeError;sys
validate_bool_kwarg;ValueError;sys
get_stride_from_decimal;ValueError;sys
get_freq_group;ValueError;sys
to_offset;ValueError;sys
to_offset;ValueError;sys
to_offset;ValueError;sys
_base_and_stride;ValueError;sys
infer_freq;TypeError;sys
infer_freq;TypeError;sys
infer_freq;TypeError;sys
__init__;ValueError;sys
apply_index;NotImplementedError;sys
apply_index;NotImplementedError;sys
__sub__;TypeError;sys
_prefix;NotImplementedError;sys
nanos;ValueError;sys
_from_name;ValueError;sys
apply;ApplyTypeError;usr
_validate_time;ValueError;sys
_validate_time;ValueError;sys
_get_daytime_flag;ValueError;sys
apply;ApplyTypeError;usr
apply;ApplyTypeError;usr
apply_index;NotImplementedError;sys
__init__;ValueError;sys
_apply;AbstractMethodError;usr
_get_roll;AbstractMethodError;usr
_apply_index_days;AbstractMethodError;usr
__init__;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
_from_name;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
_from_name;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
_parse_suffix;ValueError;sys
__init__;ValueError;sys
apply;OverflowError;sys
apply;ApplyTypeError;usr
generate_range;ValueError;sys
generate_range;ValueError;sys
__init__;NotImplementedError;sys
holidays;Exception;sys
pivot_annual;NotImplementedError;sys
remove;KeyError;sys
upload_dev;SystemExit;sys
upload_dev_pdf;SystemExit;sys
upload_stable;SystemExit;sys
upload_stable_pdf;SystemExit;sys
upload_prev;SystemExit;sys
upload_prev;SystemExit;sys
html;SystemExit;sys
latex;SystemExit;sys
latex;SystemExit;sys
latex_forced;SystemExit;sys
latex_forced;SystemExit;sys
main;SystemExit;sys
process_output;RuntimeError;sys
process_output;RuntimeError;sys
custom_doctest;Exception;sys
__init__;ValueError;sys
doctree_read;LinkcodeError;usr
_parse_see_also;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
_option_boolean;ValueError;sys
run;RuntimeError;sys
makefig;PlotError;usr
relpath;ValueError;sys
relpath;ValueError;sys
relpath;ValueError;sys
relpath;ValueError;sys
setup;NotImplementedError;sys
setup;NotImplementedError;sys
setup;NotImplementedError;sys
setup;NotImplementedError;sys
setup;NotImplementedError;sys
setup;NotImplementedError;sys
setup;NotImplementedError;sys
setup;NotImplementedError;sys
setup;NotImplementedError;sys
setup;NotImplementedError;sys
