func_name;id_try;id;size;exceptions
type_of_target;98;101;1;1
type_of_target;99;102;1;1
check_supervised_y_no_nan;100;103;2;1
check_estimator_sparse_data;101;104;3;1
check_estimator_sparse_data;101;105;2;1
check_dtype_object;102;106;2;1
check_fit2d_predict1d;103;107;1;1
check_fit2d_1sample;104;108;1;1
check_fit2d_1feature;105;109;1;1
check_fit1d_1feature;106;110;1;1
check_fit1d_1sample;107;111;1;1
check_estimators_nan_inf;108;112;5;1
check_estimators_nan_inf;108;113;3;1
check_estimators_nan_inf;109;114;5;1
check_estimators_nan_inf;109;115;2;1
check_estimators_nan_inf;110;116;5;1
check_estimators_nan_inf;110;117;2;1
check_estimators_partial_fit_n_features;111;118;1;1
check_classifiers_one_label;112;119;5;1
check_classifiers_one_label;112;120;3;1
check_classifiers_one_label;113;121;2;1
check_classifiers_train;114;122;1;1
check_parameters_default_constructible;115;123;1;2
choice;116;124;1;1
_have_blas_gemm;117;125;2;2
fast_dot;118;126;1;1
_parse_version;119;127;1;1
makedirs;120;128;2;1
array_equal;121;129;1;0
__get__;122;130;0;1
newton_cg;123;131;1;1
plot_partial_dependence;124;132;1;1
plot_partial_dependence;125;133;1;1
plot_partial_dependence;126;134;1;1
predict_proba;127;135;1;1
predict_proba;127;136;1;1
staged_predict_proba;128;137;1;1
staged_predict_proba;128;138;1;1
feature_importances_;129;139;1;1
fast_mcd;130;140;3;1
graph_lasso;131;141;2;1
graph_lasso_path;132;142;3;1
_fit_transform;133;143;1;2
transform;134;144;1;1
__init__;135;145;3;1
clear;136;146;1;1
_get_user_defined_method;137;147;1;1
signature;138;148;1;1
signature;139;149;1;1
signature;140;150;2;1
args;141;151;0;1
kwargs;142;152;1;1
parameters;143;153;1;1
__eq__;144;154;1;1
__eq__;145;155;1;1
_bind;146;156;10;1
_bind;147;157;0;1
_bind;148;158;1;1
_bind;149;159;1;1
remove_move;150;160;2;1
remove_move;151;161;1;1
__init__;152;162;0;0
__init__;153;163;0;0
__init__;154;164;0;0
__call__;155;165;0;0
get_func_code;156;166;3;0
get_func_name;157;167;3;1
get_func_name;158;168;1;0
getfullargspec;159;169;4;1
filter_args;160;170;1;2
delayed;161;171;0;1
__init__;162;172;1;1
_initialize_backend;163;173;2;1
retrieve;164;174;11;1
assert_raises_regex;165;175;3;1
__init__;166;176;1;1
__init__;167;177;1;1
_unpickle;168;178;4;1
_load_output;169;179;1;1
__init__;170;180;1;0
__init__;171;181;0;0
_cached_call;172;182;4;1
_write_func_code;173;183;1;1
_check_previous_func_code;174;184;1;1
_check_previous_func_code;175;185;2;1
_persist_output;176;186;0;1
_persist_input;177;187;1;0
_detect_encoding;178;188;1;1
_detect_encoding;179;189;1;1
_detect_encoding;180;190;1;1
memstr_to_bytes;181;191;1;2
mkdirp;182;192;1;1
rm_subdirs;183;193;2;0
rm_subdirs;184;194;3;0
safe_repr;185;195;1;1
safe_repr;185;196;8;0
safe_repr;186;197;1;1
safe_repr;186;198;6;0
safe_repr;187;199;1;1
safe_repr;187;200;1;0
_fixed_getframes;188;201;1;1
format_records;189;202;1;1
format_records;190;203;2;1
format_records;191;204;1;1
format_records;192;205;1;3
format_records;192;206;2;0
format_records;193;207;1;0
format_exc;194;208;1;1
format_exc;195;209;3;0
format_exc;196;210;2;0
__init__;197;211;1;1
load_compatibility;198;212;3;1
__call__;199;213;1;1
__call__;199;214;3;0
_mk_exception;200;215;1;1
__init__;201;216;1;1
hash;202;217;2;0
save_global;203;218;7;0
_batch_setitems;204;219;1;1
__call__;205;220;1;1
delete_folder;206;221;1;1
__init__;207;222;1;1
terminate;208;223;2;1
_fill_buffer;209;224;3;1
_read_bytes;210;225;1;0
_check_parameters;211;226;4;1
_check_parameters;212;227;1;2
_fit;213;228;1;1
discretize;214;229;1;1
linkage_tree;215;230;1;1
_count_vocab;216;231;0;1
transform;217;232;1;1
_fit_and_score;218;233;8;1
_score;219;234;1;1
log_marginal_likelihood;220;235;1;0
reduced_likelihood_function;221;236;1;0
reduced_likelihood_function;222;237;1;0
_arg_max_reduced_likelihood_function;223;238;2;1
fit;224;239;1;1
logistic_regression_path;225;240;1;1
logistic_regression_path;226;241;1;0
fit;227;242;1;1
_get_loss_function;228;243;1;1
_get_learning_rate_type;229;244;1;1
_get_penalty_type;230;245;1;1
_solve_cholesky_kernel;231;246;2;0
ridge_regression;232;247;1;0
ridge_regression;233;248;1;0
spectral_embedding;234;249;1;1
spectral_embedding;235;250;2;1
null_space;236;251;1;1
