name_func;name_exception;user/sys
_fit_truncated;ValueError;sys
_fit_truncated;ValueError;sys
_fit_truncated;ValueError;sys
partial_fit;ValueError;sys
partial_fit;ValueError;sys
_sparse_encode;ValueError;sys
_sparse_encode;ValueError;sys
dict_learning;ValueError;sys
dict_learning_online;ValueError;sys
__init__;ValueError;sys
_fit_inverse_transform;NotImplementedError;sys
inverse_transform;NotFittedError;usr
_check_init;ValueError;sys
_check_init;ValueError;sys
_check_string_param;ValueError;sys
_check_string_param;ValueError;sys
_check_string_param;ValueError;sys
_beta_loss_to_float;ValueError;sys
_initialize_nmf;ValueError;sys
non_negative_factorization;ValueError;sys
non_negative_factorization;ValueError;sys
non_negative_factorization;ValueError;sys
non_negative_factorization;ValueError;sys
non_negative_factorization;ValueError;sys
fastica;ValueError;sys
fastica;exc;usr
fastica;ValueError;sys
fastica;ValueError;sys
__init__;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
_init_coef;ValueError;sys
_fit;ValueError;sys
_validate_hyperparameters;ValueError;sys
_validate_hyperparameters;ValueError;sys
_validate_hyperparameters;ValueError;sys
_validate_hyperparameters;ValueError;sys
_validate_hyperparameters;ValueError;sys
_validate_hyperparameters;ValueError;sys
_validate_hyperparameters;ValueError;sys
_validate_hyperparameters;ValueError;sys
_validate_hyperparameters;ValueError;sys
_validate_hyperparameters;ValueError;sys
_validate_hyperparameters;ValueError;sys
_validate_hyperparameters;ValueError;sys
_validate_hyperparameters;ValueError;sys
_validate_hyperparameters;ValueError;sys
partial_fit;AttributeError;sys
_validate_input;ValueError;sys
_validate_input;ValueError;sys
partial_fit;AttributeError;sys
compute_class_weight;ValueError;sys
compute_class_weight;ValueError;sys
compute_class_weight;ValueError;sys
compute_class_weight;ValueError;sys
compute_sample_weight;ValueError;sys
compute_sample_weight;ValueError;sys
compute_sample_weight;ValueError;sys
compute_sample_weight;ValueError;sys
resample;ValueError;sys
resample;ValueError;sys
gen_even_slices;ValueError;sys
_get_n_jobs;ValueError;sys
indices_to_mask;ValueError;sys
assert_warns;AssertionError;sys
assert_warns;AssertionError;sys
assert_warns_message;AssertionError;sys
assert_warns_message;AssertionError;sys
assert_warns_message;AssertionError;sys
assert_no_warnings;AssertionError;sys
__enter__;RuntimeError;sys
__exit__;RuntimeError;sys
_assert_allclose;AssertionError;sys
assert_raise_message;AssertionError;sys
assert_allclose_dense_sparse;ValueError;sys
__call__;HTTPError;usr
all_estimators;ValueError;sys
skip_if_32bit;SkipTest;usr
if_safe_multiprocessing_with_blas;SkipTest;usr
check_skip_network;SkipTest;usr
check_skip_travis;SkipTest;usr
check_docstring_parameters;RuntimeError;sys
_assert_all_finite;ValueError;sys
_num_samples;TypeError;sys
_num_samples;TypeError;sys
_num_samples;TypeError;sys
check_consistent_length;ValueError;sys
_ensure_sparse_format;TypeError;sys
_ensure_sparse_format;ValueError;sys
_ensure_sparse_format;ValueError;sys
check_array;ValueError;sys
check_array;ValueError;sys
check_array;ValueError;sys
check_array;ValueError;sys
column_or_1d;ValueError;sys
check_random_state;ValueError;sys
check_symmetric;ValueError;sys
check_symmetric;ValueError;sys
check_is_fitted;TypeError;sys
check_is_fitted;NotFittedError;usr
check_non_negative;ValueError;sys
unique_labels;ValueError;sys
unique_labels;ValueError;sys
unique_labels;ValueError;sys
unique_labels;ValueError;sys
unique_labels;ValueError;sys
check_classification_targets;ValueError;sys
type_of_target;ValueError;sys
type_of_target;ValueError;sys
_check_partial_fit_first_call;ValueError;sys
_check_partial_fit_first_call;ValueError;sys
check_supervised_y_no_nan;ValueError;sys
_check_transformer;SkipTest;usr
check_pipeline_consistency;SkipTest;usr
check_estimators_nan_inf;AssertionError;sys
check_estimators_nan_inf;AssertionError;sys
check_estimators_nan_inf;AssertionError;sys
check_class_weight_classifiers;SkipTest;usr
check_class_weight_classifiers;SkipTest;usr
check_estimators_data_not_an_array;SkipTest;usr
_is_deprecated;NotImplementedError;sys
_raise_typeerror;TypeError;sys
_raise_error_wrong_axis;ValueError;sys
inplace_swap_row_csc;TypeError;sys
inplace_swap_row_csr;TypeError;sys
count_nonzero;TypeError;sys
count_nonzero;ValueError;sys
csc_median_axis_0;TypeError;sys
random_choice_csc;ValueError;sys
random_choice_csc;ValueError;sys
random_choice_csc;ValueError;sys
make_nonnegative;ValueError;sys
_min_or_max_axis;ValueError;sys
_sparse_min_or_max;ValueError;sys
_sparse_min_or_max;ValueError;sys
_validate_names;ValueError;sys
_validate_names;ValueError;sys
_validate_names;ValueError;sys
_safe_split;ValueError;sys
_safe_split;ValueError;sys
_line_search_wolfe12;_LineSearchError;usr
fit;NotImplementedError;sys
fit;ValueError;sys
fit;AttributeError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
_predict_proba;AttributeError;sys
_validate_estimator;ValueError;sys
_validate_estimator;ValueError;sys
_validate_estimator;ValueError;sys
_parallel_build_estimators;ValueError;sys
_fit;ValueError;sys
_fit;ValueError;sys
_fit;ValueError;sys
_fit;ValueError;sys
_fit;ValueError;sys
predict_proba;ValueError;sys
predict_log_proba;ValueError;sys
decision_function;ValueError;sys
_set_oob_score;NotImplementedError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
_validate_X_predict;NotFittedError;usr
_validate_y_class_weight;ValueError;sys
_set_oob_score;NotImplementedError;sys
_grid_from_X;ValueError;sys
_grid_from_X;ValueError;sys
partial_dependence;ValueError;sys
partial_dependence;ValueError;sys
partial_dependence;ValueError;sys
partial_dependence;ValueError;sys
plot_partial_dependence;ValueError;sys
plot_partial_dependence;ValueError;sys
plot_partial_dependence;ValueError;sys
plot_partial_dependence;ValueError;sys
plot_partial_dependence;ValueError;sys
__init__;ValueError;sys
fit;ValueError;sys
init_estimator;NotImplementedError;sys
__init__;ValueError;sys
_score_to_proba;TypeError;sys
__init__;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
_check_params;ValueError;sys
_check_params;ValueError;sys
_check_params;ValueError;sys
_check_params;ValueError;sys
_check_params;ValueError;sys
_check_params;ValueError;sys
_check_params;ValueError;sys
_check_params;ValueError;sys
_check_params;ValueError;sys
_resize_state;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
_make_estimator;NotImplementedError;sys
_init_decision_function;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
feature_importances_;ValueError;sys
fit;ValueError;sys
_validate_estimator;TypeError;sys
_validate_estimator;ValueError;sys
_boost_discrete;ValueError;sys
fit;ValueError;sys
select_candidates;TypeError;sys
predict;NotImplementedError;sys
graph_lasso;FloatingPointError;sys
error_norm;NotImplementedError;sys
export_graphviz;ValueError;sys
export_graphviz;ValueError;sys
export_graphviz;ValueError;sys
export_graphviz;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
_validate_X_predict;ValueError;sys
_validate_X_predict;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
transform;ValueError;sys
transform;ValueError;sys
scale;ValueError;sys
scale;ValueError;sys
partial_fit;ValueError;sys
partial_fit;TypeError;sys
partial_fit;ValueError;sys
transform;ValueError;sys
inverse_transform;ValueError;sys
_check_array;ValueError;sys
fit;TypeError;sys
fit;ValueError;sys
transform;ValueError;sys
normalize;ValueError;sys
normalize;ValueError;sys
normalize;NotImplementedError;sys
binarize;ValueError;sys
_fit_transform;ValueError;sys
_fit_transform;ValueError;sys
_fit_transform;ValueError;sys
_transform;ValueError;sys
_transform;ValueError;sys
_transform;ValueError;sys
_transform;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
_check_inputs;ValueError;sys
_check_inputs;ValueError;sys
_check_is_fitted;ValueError;sys
quantile_transform;ValueError;sys
transform;ValueError;sys
inverse_transform;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
transform;ValueError;sys
label_binarize;ValueError;sys
label_binarize;ValueError;sys
label_binarize;ValueError;sys
label_binarize;ValueError;sys
label_binarize;ValueError;sys
label_binarize;ValueError;sys
label_binarize;ValueError;sys
_inverse_binarize_thresholding;ValueError;sys
_inverse_binarize_thresholding;ValueError;sys
_inverse_binarize_thresholding;ValueError;sys
inverse_transform;ValueError;sys
inverse_transform;ValueError;sys
inverse_transform;ValueError;sys
raise_build_error;ImportError;sys
__init__;ValueError;sys
__init__;ValueError;sys
_choose_algorithm;ValueError;sys
_choose_algorithm;ValueError;sys
_choose_algorithm;ValueError;sys
sample;NotImplementedError;sys
_check_weights;ValueError;sys
_get_weights;ValueError;sys
_init_params;ValueError;sys
_init_params;ValueError;sys
_init_params;ValueError;sys
_init_params;ValueError;sys
_fit;ValueError;sys
_fit;ValueError;sys
_fit;ValueError;sys
_fit;ValueError;sys
_fit;ValueError;sys
kneighbors;NotFittedError;usr
kneighbors;ValueError;sys
kneighbors;ValueError;sys
kneighbors;ValueError;sys
kneighbors_graph;ValueError;sys
radius_neighbors;NotFittedError;usr
radius_neighbors;ValueError;sys
radius_neighbors;ValueError;sys
radius_neighbors_graph;ValueError;sys
_to_hash;ValueError;sys
kneighbors;ValueError;sys
radius_neighbors;ValueError;sys
partial_fit;ValueError;sys
_check_params;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
predict;ValueError;sys
_estimate_mi;ValueError;sys
transform;ValueError;sys
inverse_transform;ValueError;sys
chi2;ValueError;sys
fit;TypeError;sys
_check_params;ValueError;sys
_check_params;ValueError;sys
_check_params;ValueError;sys
_get_feature_importances;ValueError;sys
_calculate_threshold;ValueError;sys
_calculate_threshold;ValueError;sys
_get_support_mask;ValueError;sys
fit;NotFittedError;usr
partial_fit;NotFittedError;usr
_fit;ValueError;sys
_fit;RuntimeError;sys
fit;ValueError;sys
fit;ValueError;sys
_get_kernel;ValueError;sys
_build_graph;NotImplementedError;sys
fit;ValueError;sys
signature;TypeError;sys
signature;ValueError;sys
signature;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
__hash__;TypeError;sys
__hash__;TypeError;sys
__init__;ValueError;sys
__init__;ValueError;sys
from_function;TypeError;sys
__hash__;TypeError;sys
_bind;TypeError;sys
_bind;TypeError;sys
_bind;TypeError;sys
_bind;TypeError;sys
_bind;TypeError;sys
_bind;TypeError;sys
reraise;with_traceback;usr
reraise;value;usr
print_;TypeError;sys
print_;TypeError;sys
print_;TypeError;sys
make_memmap;NotImplementedError;sys
replace;WinError;usr
concurrency_safe_rename;null;sys
__init__;ValueError;sys
filter_args;ValueError;sys
filter_args;ValueError;sys
filter_args;TypeError;sys
filter_args;ValueError;sys
__init__;ValueError;sys
__call__;ValueError;sys
load_build;ImportError;sys
dump;ValueError;sys
dump;ValueError;sys
dump;ValueError;sys
dump;ValueError;sys
dump;NotImplementedError;sys
_load_output;KeyError;sys
get;KeyError;sys
_detect_encoding;SyntaxError;sys
format_records;IndexError;sys
load_build;ImportError;sys
effective_n_jobs;ValueError;sys
effective_n_jobs;ValueError;sys
configure;FallbackToBackend;usr
configure;FallbackToBackend;usr
configure;ImportError;sys
_read_fileobject;NotImplementedError;sys
__init__;ValueError;sys
__init__;ValueError;sys
__init__;TypeError;sys
_check_not_closed;ValueError;sys
_check_can_read;UnsupportedOperation;usr
_check_can_write;UnsupportedOperation;usr
_check_can_seek;UnsupportedOperation;usr
_check_can_seek;UnsupportedOperation;usr
_fill_buffer;EOFError;sys
seek;ValueError;sys
_read_bytes;ValueError;sys
_validate_center_shape;ValueError;sys
_validate_center_shape;ValueError;sys
k_means;ValueError;sys
k_means;ValueError;sys
k_means;ValueError;sys
k_means;ValueError;sys
_kmeans_single_elkan;ValueError;sys
_init_centroids;ValueError;sys
_init_centroids;ValueError;sys
_check_fit_data;ValueError;sys
_check_test_data;ValueError;sys
fit;ValueError;sys
_log_normalize;ValueError;sys
_check_parameters;ValueError;sys
_check_parameters;ValueError;sys
_check_parameters;ValueError;sys
_check_parameters;ValueError;sys
_check_parameters;ValueError;sys
transform;ValueError;sys
mean_shift;ValueError;sys
mean_shift;ValueError;sys
affinity_propagation;ValueError;sys
affinity_propagation;ValueError;sys
fit;ValueError;sys
predict;ValueError;sys
discretize;LinAlgError;usr
spectral_clustering;ValueError;sys
_fit;ValueError;sys
_check_fit;NotFittedError;usr
_check_fit;ValueError;sys
_global_clustering;ValueError;sys
_fix_connectivity;ValueError;sys
ward_tree;ValueError;sys
_hc_cut;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
fit_predict;AttributeError;sys
dbscan;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
l1_min_c;ValueError;sys
l1_min_c;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
fit;TypeError;sys
fit;ValueError;sys
fit;ValueError;sys
fit;ValueError;sys
_dense_fit;ValueError;sys
_dense_predict;ValueError;sys
_validate_for_predict;ValueError;sys
_validate_for_predict;ValueError;sys
_validate_for_predict;ValueError;sys
coef_;AttributeError;sys
_validate_targets;ValueError;sys
_check_proba;AttributeError;sys
_check_proba;AttributeError;sys
_predict_proba;NotFittedError;usr
_get_liblinear_solver_type;ValueError;sys
_get_liblinear_solver_type;ValueError;sys
_fit_liblinear;ValueError;sys
_fit_liblinear;ValueError;sys
_compute_n_patches;ValueError;sys
extract_patches_2d;ValueError;sys
extract_patches_2d;ValueError;sys
_check_stop_list;ValueError;sys
decode;ValueError;sys
build_preprocessor;ValueError;sys
build_analyzer;ValueError;sys
_validate_vocabulary;ValueError;sys
_validate_vocabulary;ValueError;sys
_validate_vocabulary;ValueError;sys
_validate_vocabulary;ValueError;sys
_check_vocabulary;ValueError;sys
fit;ValueError;sys
transform;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
_limit_features;ValueError;sys
_count_vocab;ValueError;sys
fit_transform;ValueError;sys
fit_transform;ValueError;sys
transform;ValueError;sys
transform;ValueError;sys
_transform;ValueError;sys
_validate_params;TypeError;sys
_validate_params;ValueError;sys
_validate_params;ValueError;sys
transform;ValueError;sys
_score;ValueError;sys
_multimetric_score;ValueError;sys
cross_val_predict;AttributeError;sys
cross_val_predict;ValueError;sys
learning_curve;ValueError;sys
_translate_train_sizes;ValueError;sys
_translate_train_sizes;ValueError;sys
__getitem__;IndexError;sys
__iter__;ValueError;sys
_check_param_grid;ValueError;sys
_check_param_grid;ValueError;sys
_check_param_grid;ValueError;sys
score;ValueError;sys
_check_is_fitted;NotFittedError;usr
fit;ValueError;sys
grid_scores_;AttributeError;sys
_iter_test_indices;NotImplementedError;sys
get_n_splits;ValueError;sys
get_n_splits;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
__init__;TypeError;sys
split;ValueError;sys
_iter_test_indices;ValueError;sys
_iter_test_indices;ValueError;sys
_make_test_folds;ValueError;sys
split;ValueError;sys
_iter_test_masks;ValueError;sys
_iter_test_masks;ValueError;sys
get_n_splits;ValueError;sys
_iter_test_masks;ValueError;sys
_iter_test_masks;ValueError;sys
get_n_splits;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
__init__;ValueError;sys
_iter_indices;ValueError;sys
_iter_indices;ValueError;sys
_iter_indices;ValueError;sys
_iter_indices;ValueError;sys
_validate_shuffle_split_init;ValueError;sys
_validate_shuffle_split_init;ValueError;sys
_validate_shuffle_split_init;ValueError;sys
_validate_shuffle_split_init;ValueError;sys
_validate_shuffle_split_init;ValueError;sys
_validate_shuffle_split_init;ValueError;sys
_validate_shuffle_split;ValueError;sys
_validate_shuffle_split;ValueError;sys
_validate_shuffle_split;ValueError;sys
check_cv;ValueError;sys
train_test_split;ValueError;sys
train_test_split;TypeError;sys
train_test_split;ValueError;sys
_check_length_scale;ValueError;sys
_check_length_scale;ValueError;sys
__new__;ValueError;sys
get_params;RuntimeError;sys
set_params;ValueError;sys
set_params;ValueError;sys
theta;ValueError;sys
__call__;ValueError;sys
__call__;ValueError;sys
__call__;ValueError;sys
__call__;ValueError;sys
__call__;ValueError;sys
__call__;ValueError;sys
